cat,val1
10.11.2023+00:0008:00,0.00
10.11.2023+00:0009:00,0.00
10.11.2023+00:0010:00,0.00
10.11.2023+00:0011:00,0.00
10.11.2023+00:0012:00,0.00
10.11.2023+00:0013:00,0.00
10.11.2023+00:0014:00,0.00
10.11.2023+00:0015:00,0.00
10.11.2023+00:0016:00,0.00
10.11.2023+00:0017:00,0.00
10.11.2023+00:0018:00,0.00
10.11.2023+00:0019:00,0.00
10.11.2023+00:0020:00,0.00
10.11.2023+00:0021:00,0.00
10.11.2023+00:0022:00,0.00
10.11.2023+00:0023:00,0.00
11.11.2023+00:0000:00,0.00
11.11.2023+00:0001:00,0.00
11.11.2023+00:0002:00,0.00
11.11.2023+00:0003:00,0.00
11.11.2023+00:0004:00,0.00
11.11.2023+00:0005:00,0.00
11.11.2023+00:0006:00,0.00
11.11.2023+00:0007:00,0.00
11.11.2023+00:0008:00,0.00
11.11.2023+00:0009:00,0.00
11.11.2023+00:0010:00,0.00
11.11.2023+00:0011:00,0.00
11.11.2023+00:0012:00,0.00
11.11.2023+00:0013:00,0.00
11.11.2023+00:0014:00,0.00
11.11.2023+00:0015:00,0.00
11.11.2023+00:0016:00,0.00
11.11.2023+00:0017:00,1040.00
11.11.2023+00:0018:00,0.00
11.11.2023+00:0019:00,0.00
11.11.2023+00:0020:00,0.00
11.11.2023+00:0021:00,0.00
11.11.2023+00:0022:00,0.00
11.11.2023+00:0023:00,0.00
12.11.2023+00:0000:00,0.00
12.11.2023+00:0001:00,0.00
12.11.2023+00:0002:00,0.00
12.11.2023+00:0003:00,0.00
12.11.2023+00:0004:00,0.00
12.11.2023+00:0005:00,0.00
12.11.2023+00:0006:00,0.00
12.11.2023+00:0007:00,0.00
12.11.2023+00:0008:00,0.00
12.11.2023+00:0009:00,0.00
12.11.2023+00:0010:00,0.00
12.11.2023+00:0011:00,0.00
12.11.2023+00:0012:00,0.00
12.11.2023+00:0013:00,0.00
12.11.2023+00:0014:00,0.00
12.11.2023+00:0015:00,0.00
12.11.2023+00:0016:00,0.00
12.11.2023+00:0017:00,0.00
12.11.2023+00:0018:00,0.00
12.11.2023+00:0019:00,0.00
12.11.2023+00:0020:00,0.00
12.11.2023+00:0021:00,0.00
12.11.2023+00:0022:00,0.00
12.11.2023+00:0023:00,0.00
13.11.2023+00:0000:00,0.00
13.11.2023+00:0001:00,0.00
13.11.2023+00:0002:00,0.00
13.11.2023+00:0003:00,0.00
13.11.2023+00:0004:00,0.00
13.11.2023+00:0005:00,0.00
13.11.2023+00:0006:00,0.00
13.11.2023+00:0007:00,0.00
13.11.2023+00:0008:00,0.00
13.11.2023+00:0009:00,0.00
13.11.2023+00:0010:00,0.00
13.11.2023+00:0011:00,0.00
13.11.2023+00:0012:00,0.00
13.11.2023+00:0013:00,0.00
13.11.2023+00:0014:00,0.00
13.11.2023+00:0015:00,0.00
13.11.2023+00:0016:00,0.00
13.11.2023+00:0017:00,0.00
13.11.2023+00:0018:00,0.00
13.11.2023+00:0019:00,0.00
13.11.2023+00:0020:00,0.00
13.11.2023+00:0021:00,0.00
13.11.2023+00:0022:00,0.00
13.11.2023+00:0023:00,0.00
14.11.2023+00:0000:00,0.00
14.11.2023+00:0001:00,2712.00
14.11.2023+00:0002:00,3324.00
14.11.2023+00:0003:00,2316.00
14.11.2023+00:0004:00,12432.00
14.11.2023+00:0005:00,52152.00
14.11.2023+00:0006:00,106080.00
14.11.2023+00:0007:00,62712.00
14.11.2023+00:0008:00,52632.00
14.11.2023+00:0009:00,57036.00
14.11.2023+00:0010:00,74892.00
14.11.2023+00:0011:00,93876.00
14.11.2023+00:0012:00,92172.00
14.11.2023+00:0013:00,23880.00
14.11.2023+00:0014:00,43728.00
14.11.2023+00:0015:00,45672.00
14.11.2023+00:0016:00,55680.00
14.11.2023+00:0017:00,34596.00
14.11.2023+00:0018:00,36876.00
14.11.2023+00:0019:00,33792.00
14.11.2023+00:0020:00,23052.00
14.11.2023+00:0021:00,21696.00
14.11.2023+00:0022:00,32688.00
14.11.2023+00:0023:00,9648.00
15.11.2023+00:0000:00,0.00
15.11.2023+00:0001:00,0.00
15.11.2023+00:0002:00,0.00
15.11.2023+00:0003:00,0.00
15.11.2023+00:0004:00,0.00
15.11.2023+00:0005:00,0.00
15.11.2023+00:0006:00,32124.00
15.11.2023+00:0007:00,0.00
15.11.2023+00:0008:00,0.00
15.11.2023+00:0009:00,0.00
15.11.2023+00:0010:00,0.00
15.11.2023+00:0011:00,10692.00
15.11.2023+00:0012:00,3288.00
15.11.2023+00:0013:00,40692.00
15.11.2023+00:0014:00,0.00
15.11.2023+00:0015:00,0.00
15.11.2023+00:0016:00,0.00
15.11.2023+00:0017:00,0.00
15.11.2023+00:0018:00,0.00
15.11.2023+00:0019:00,0.00
15.11.2023+00:0020:00,0.00
15.11.2023+00:0021:00,0.00
15.11.2023+00:0022:00,0.00
15.11.2023+00:0023:00,0.00
16.11.2023+00:0000:00,0.00
16.11.2023+00:0001:00,0.00
16.11.2023+00:0002:00,0.00
16.11.2023+00:0003:00,0.00
16.11.2023+00:0004:00,0.00
16.11.2023+00:0005:00,6288.00
16.11.2023+00:0006:00,72300.00
16.11.2023+00:0007:00,45720.00
16.11.2023+00:0008:00,42012.00
16.11.2023+00:0009:00,43680.00
16.11.2023+00:0010:00,53868.00
16.11.2023+00:0011:00,52164.00
16.11.2023+00:0012:00,41076.00
16.11.2023+00:0013:00,0.00
16.11.2023+00:0014:00,26028.00
16.11.2023+00:0015:00,7788.00
16.11.2023+00:0016:00,43560.00
16.11.2023+00:0017:00,0.00
16.11.2023+00:0018:00,2004.00
16.11.2023+00:0019:00,0.00
16.11.2023+00:0020:00,0.00
16.11.2023+00:0021:00,0.00
16.11.2023+00:0022:00,0.00
16.11.2023+00:0023:00,0.00
17.11.2023+00:0000:00,0.00
17.11.2023+00:0001:00,0.00
17.11.2023+00:0002:00,0.00
17.11.2023+00:0003:00,0.00
17.11.2023+00:0004:00,0.00
17.11.2023+00:0005:00,0.00
17.11.2023+00:0006:00,0.00
17.11.2023+00:0007:00,0.00
17.11.2023+00:0008:00,0.00
17.11.2023+00:0009:00,0.00
17.11.2023+00:0010:00,0.00
17.11.2023+00:0011:00,0.00
17.11.2023+00:0012:00,0.00
17.11.2023+00:0013:00,0.00
17.11.2023+00:0014:00,0.00
17.11.2023+00:0015:00,0.00
17.11.2023+00:0016:00,0.00
17.11.2023+00:0017:00,0.00
17.11.2023+00:0018:00,0.00
17.11.2023+00:0019:00,0.00
17.11.2023+00:0020:00,0.00
17.11.2023+00:0021:00,0.00
17.11.2023+00:0022:00,0.00
17.11.2023+00:0023:00,0.00
18.11.2023+00:0000:00,0.00
18.11.2023+00:0001:00,0.00
18.11.2023+00:0002:00,0.00
18.11.2023+00:0003:00,0.00
18.11.2023+00:0004:00,0.00
18.11.2023+00:0005:00,0.00
18.11.2023+00:0006:00,0.00
18.11.2023+00:0007:00,0.00
18.11.2023+00:0008:00,0.00
18.11.2023+00:0009:00,0.00
18.11.2023+00:0010:00,0.00
18.11.2023+00:0011:00,0.00
18.11.2023+00:0012:00,1080.00
18.11.2023+00:0013:00,396.00
18.11.2023+00:0014:00,0.00
18.11.2023+00:0015:00,8952.00
18.11.2023+00:0016:00,40812.00
18.11.2023+00:0017:00,0.00
18.11.2023+00:0018:00,0.00
18.11.2023+00:0019:00,0.00
18.11.2023+00:0020:00,0.00
18.11.2023+00:0021:00,0.00
18.11.2023+00:0022:00,0.00
18.11.2023+00:0023:00,0.00
19.11.2023+00:0000:00,0.00
19.11.2023+00:0001:00,0.00
19.11.2023+00:0002:00,0.00
19.11.2023+00:0003:00,0.00
19.11.2023+00:0004:00,0.00
19.11.2023+00:0005:00,0.00
19.11.2023+00:0006:00,0.00
19.11.2023+00:0007:00,0.00
19.11.2023+00:0008:00,0.00
19.11.2023+00:0009:00,0.00
19.11.2023+00:0010:00,0.00
19.11.2023+00:0011:00,0.00
19.11.2023+00:0012:00,0.00
19.11.2023+00:0013:00,0.00
19.11.2023+00:0014:00,0.00
19.11.2023+00:0015:00,0.00
19.11.2023+00:0016:00,0.00
19.11.2023+00:0017:00,0.00
19.11.2023+00:0018:00,0.00
19.11.2023+00:0019:00,0.00
19.11.2023+00:0020:00,0.00
19.11.2023+00:0021:00,0.00
19.11.2023+00:0022:00,0.00
19.11.2023+00:0023:00,0.00
20.11.2023+00:0000:00,0.00
20.11.2023+00:0001:00,0.00
20.11.2023+00:0002:00,0.00
20.11.2023+00:0003:00,0.00
20.11.2023+00:0004:00,0.00
20.11.2023+00:0005:00,0.00
20.11.2023+00:0006:00,46224.00
20.11.2023+00:0007:00,17976.00
20.11.2023+00:0008:00,21288.00
20.11.2023+00:0009:00,49884.00
20.11.2023+00:0010:00,21384.00
20.11.2023+00:0011:00,26820.00
20.11.2023+00:0012:00,30408.00
20.11.2023+00:0013:00,17280.00
20.11.2023+00:0014:00,21432.00
20.11.2023+00:0015:00,23256.00
20.11.2023+00:0016:00,23472.00
20.11.2023+00:0017:00,0.00
20.11.2023+00:0018:00,0.00
20.11.2023+00:0019:00,7644.00
20.11.2023+00:0020:00,0.00
20.11.2023+00:0021:00,360.00
20.11.2023+00:0022:00,0.00
20.11.2023+00:0023:00,0.00
21.11.2023+00:0000:00,36024.00
21.11.2023+00:0001:00,3660.00
21.11.2023+00:0002:00,3576.00
21.11.2023+00:0003:00,2628.00
21.11.2023+00:0004:00,3252.00
21.11.2023+00:0005:00,98796.00
21.11.2023+00:0006:00,515916.00
21.11.2023+00:0007:00,422292.00
21.11.2023+00:0008:00,488844.00
21.11.2023+00:0009:00,312876.00
21.11.2023+00:0010:00,320184.00
21.11.2023+00:0011:00,423684.00
21.11.2023+00:0012:00,312348.00
21.11.2023+00:0013:00,228240.00
21.11.2023+00:0014:00,419484.00
21.11.2023+00:0015:00,764208.00
21.11.2023+00:0016:00,241908.00
21.11.2023+00:0017:00,63660.00
21.11.2023+00:0018:00,27492.00
21.11.2023+00:0019:00,8088.00
21.11.2023+00:0020:00,8760.00
21.11.2023+00:0021:00,57276.00
21.11.2023+00:0022:00,4260.00
21.11.2023+00:0023:00,3756.00
22.11.2023+00:0000:00,0.00
22.11.2023+00:0001:00,0.00
22.11.2023+00:0002:00,0.00
22.11.2023+00:0003:00,0.00
22.11.2023+00:0004:00,0.00
22.11.2023+00:0005:00,0.00
22.11.2023+00:0006:00,0.00
22.11.2023+00:0007:00,0.00
22.11.2023+00:0008:00,0.00
22.11.2023+00:0009:00,0.00
22.11.2023+00:0010:00,0.00
22.11.2023+00:0011:00,0.00
22.11.2023+00:0012:00,0.00
22.11.2023+00:0013:00,0.00
22.11.2023+00:0014:00,0.00
22.11.2023+00:0015:00,0.00
22.11.2023+00:0016:00,0.00
22.11.2023+00:0017:00,0.00
22.11.2023+00:0018:00,0.00
22.11.2023+00:0019:00,0.00
22.11.2023+00:0020:00,0.00
22.11.2023+00:0021:00,0.00
22.11.2023+00:0022:00,0.00
22.11.2023+00:0023:00,0.00
23.11.2023+00:0000:00,0.00
23.11.2023+00:0001:00,0.00
23.11.2023+00:0002:00,0.00
23.11.2023+00:0003:00,0.00
23.11.2023+00:0004:00,0.00
23.11.2023+00:0005:00,0.00
23.11.2023+00:0006:00,41580.00
23.11.2023+00:0007:00,65796.00
23.11.2023+00:0008:00,61728.00
23.11.2023+00:0009:00,62076.00
23.11.2023+00:0010:00,61224.00
23.11.2023+00:0011:00,60552.00
23.11.2023+00:0012:00,62184.00
23.11.2023+00:0013:00,61248.00
23.11.2023+00:0014:00,59268.00
23.11.2023+00:0015:00,61860.00
23.11.2023+00:0016:00,61872.00
23.11.2023+00:0017:00,62940.00
23.11.2023+00:0018:00,64488.00
23.11.2023+00:0019:00,69012.00
23.11.2023+00:0020:00,42528.00
23.11.2023+00:0021:00,34728.00
23.11.2023+00:0022:00,7656.00
23.11.2023+00:0023:00,17964.00
24.11.2023+00:0000:00,0.00
24.11.2023+00:0001:00,0.00
24.11.2023+00:0002:00,0.00
24.11.2023+00:0003:00,0.00
24.11.2023+00:0004:00,0.00
24.11.2023+00:0005:00,0.00
24.11.2023+00:0006:00,0.00
24.11.2023+00:0007:00,0.00
24.11.2023+00:0008:00,0.00
24.11.2023+00:0009:00,0.00
24.11.2023+00:0010:00,0.00
24.11.2023+00:0011:00,732.00
24.11.2023+00:0012:00,10028.00
24.11.2023+00:0013:00,12312.00
24.11.2023+00:0014:00,208284.00
24.11.2023+00:0015:00,208312.00
24.11.2023+00:0016:00,211000.00
24.11.2023+00:0017:00,215996.00
24.11.2023+00:0018:00,213716.00
24.11.2023+00:0019:00,208780.00
24.11.2023+00:0020:00,208200.00
24.11.2023+00:0021:00,207916.00
24.11.2023+00:0022:00,207888.00
24.11.2023+00:0023:00,207608.00
25.11.2023+00:0000:00,0.00
25.11.2023+00:0001:00,0.00
25.11.2023+00:0002:00,0.00
25.11.2023+00:0003:00,0.00
25.11.2023+00:0004:00,0.00
25.11.2023+00:0005:00,0.00
25.11.2023+00:0006:00,0.00
25.11.2023+00:0007:00,0.00
25.11.2023+00:0008:00,0.00
25.11.2023+00:0009:00,0.00
25.11.2023+00:0010:00,0.00
25.11.2023+00:0011:00,0.00
25.11.2023+00:0012:00,0.00
25.11.2023+00:0013:00,0.00
25.11.2023+00:0014:00,0.00
25.11.2023+00:0015:00,0.00
25.11.2023+00:0016:00,0.00
25.11.2023+00:0017:00,0.00
25.11.2023+00:0018:00,0.00
25.11.2023+00:0019:00,0.00
25.11.2023+00:0020:00,0.00
25.11.2023+00:0021:00,0.00
25.11.2023+00:0022:00,0.00
25.11.2023+00:0023:00,0.00
26.11.2023+00:0000:00,0.00
26.11.2023+00:0001:00,0.00
26.11.2023+00:0002:00,0.00
26.11.2023+00:0003:00,0.00
26.11.2023+00:0004:00,0.00
26.11.2023+00:0005:00,17988.00
26.11.2023+00:0006:00,2556.00
26.11.2023+00:0007:00,0.00
26.11.2023+00:0008:00,39636.00
26.11.2023+00:0009:00,36924.00
26.11.2023+00:0010:00,0.00
26.11.2023+00:0011:00,13644.00
26.11.2023+00:0012:00,0.00
26.11.2023+00:0013:00,0.00
26.11.2023+00:0014:00,17868.00
26.11.2023+00:0015:00,25968.00
26.11.2023+00:0016:00,13056.00
26.11.2023+00:0017:00,0.00
26.11.2023+00:0018:00,0.00
26.11.2023+00:0019:00,0.00
26.11.2023+00:0020:00,0.00
26.11.2023+00:0021:00,0.00
26.11.2023+00:0022:00,0.00
26.11.2023+00:0023:00,0.00
27.11.2023+00:0000:00,0.00
27.11.2023+00:0001:00,0.00
27.11.2023+00:0002:00,0.00
27.11.2023+00:0003:00,0.00
27.11.2023+00:0004:00,0.00
27.11.2023+00:0005:00,0.00
27.11.2023+00:0006:00,0.00
27.11.2023+00:0007:00,0.00
27.11.2023+00:0008:00,0.00
27.11.2023+00:0009:00,0.00
27.11.2023+00:0010:00,0.00
27.11.2023+00:0011:00,0.00
27.11.2023+00:0012:00,0.00
27.11.2023+00:0013:00,0.00
27.11.2023+00:0014:00,0.00
27.11.2023+00:0015:00,0.00
27.11.2023+00:0016:00,0.00
27.11.2023+00:0017:00,0.00
27.11.2023+00:0018:00,0.00
27.11.2023+00:0019:00,0.00
27.11.2023+00:0020:00,32232.00
27.11.2023+00:0021:00,26096.00
27.11.2023+00:0022:00,34744.00
27.11.2023+00:0023:00,40648.00
28.11.2023+00:0000:00,12136.00
28.11.2023+00:0001:00,9940.00
28.11.2023+00:0002:00,7892.00
28.11.2023+00:0003:00,7852.00
28.11.2023+00:0004:00,7812.00
28.11.2023+00:0005:00,22904.00
28.11.2023+00:0006:00,25492.00
28.11.2023+00:0007:00,23732.00
28.11.2023+00:0008:00,31492.00
28.11.2023+00:0009:00,34616.00
28.11.2023+00:0010:00,32336.00
28.11.2023+00:0011:00,24228.00
28.11.2023+00:0012:00,23404.00
28.11.2023+00:0013:00,25460.00
28.11.2023+00:0014:00,32960.00
28.11.2023+00:0015:00,40644.00
28.11.2023+00:0016:00,53064.00
28.11.2023+00:0017:00,62984.00
28.11.2023+00:0018:00,59524.00
28.11.2023+00:0019:00,50364.00
28.11.2023+00:0020:00,45148.00
28.11.2023+00:0021:00,38620.00
28.11.2023+00:0022:00,36360.00
28.11.2023+00:0023:00,33992.00
29.11.2023+00:0000:00,23475.00
29.11.2023+00:0001:00,16248.00
29.11.2023+00:0002:00,3702.00
29.11.2023+00:0003:00,2232.00
29.11.2023+00:0004:00,0.00
29.11.2023+00:0005:00,0.00
29.11.2023+00:0006:00,0.00
29.11.2023+00:0007:00,0.00
29.11.2023+00:0008:00,0.00
29.11.2023+00:0009:00,0.00
29.11.2023+00:0010:00,0.00
29.11.2023+00:0011:00,0.00
29.11.2023+00:0012:00,0.00
29.11.2023+00:0013:00,0.00
29.11.2023+00:0014:00,0.00
29.11.2023+00:0015:00,0.00
29.11.2023+00:0016:00,0.00
29.11.2023+00:0017:00,0.00
29.11.2023+00:0018:00,0.00
29.11.2023+00:0019:00,0.00
29.11.2023+00:0020:00,0.00
29.11.2023+00:0021:00,0.00
29.11.2023+00:0022:00,0.00
29.11.2023+00:0023:00,0.00
30.11.2023+00:0000:00,0.00
30.11.2023+00:0001:00,0.00
30.11.2023+00:0002:00,0.00
30.11.2023+00:0003:00,0.00
30.11.2023+00:0004:00,0.00
30.11.2023+00:0005:00,3696.00
30.11.2023+00:0006:00,0.00
30.11.2023+00:0007:00,0.00
30.11.2023+00:0008:00,0.00
30.11.2023+00:0009:00,0.00
30.11.2023+00:0010:00,0.00
30.11.2023+00:0011:00,0.00
30.11.2023+00:0012:00,0.00
30.11.2023+00:0013:00,0.00
30.11.2023+00:0014:00,0.00
30.11.2023+00:0015:00,0.00
30.11.2023+00:0016:00,0.00
30.11.2023+00:0017:00,0.00
30.11.2023+00:0018:00,0.00
30.11.2023+00:0019:00,0.00
30.11.2023+00:0020:00,0.00
30.11.2023+00:0021:00,0.00
30.11.2023+00:0022:00,0.00
30.11.2023+00:0023:00,0.00
01.12.2023+00:0000:00,0.00
01.12.2023+00:0001:00,0.00
01.12.2023+00:0002:00,0.00
01.12.2023+00:0003:00,0.00
01.12.2023+00:0004:00,0.00
01.12.2023+00:0005:00,0.00
01.12.2023+00:0006:00,0.00
01.12.2023+00:0007:00,0.00
01.12.2023+00:0008:00,0.00
01.12.2023+00:0009:00,0.00
01.12.2023+00:0010:00,0.00
01.12.2023+00:0011:00,0.00
01.12.2023+00:0012:00,0.00
01.12.2023+00:0013:00,0.00
01.12.2023+00:0014:00,0.00
01.12.2023+00:0015:00,0.00
01.12.2023+00:0016:00,0.00
01.12.2023+00:0017:00,0.00
01.12.2023+00:0018:00,0.00
01.12.2023+00:0019:00,0.00
01.12.2023+00:0020:00,0.00
01.12.2023+00:0021:00,0.00
01.12.2023+00:0022:00,0.00
01.12.2023+00:0023:00,0.00
02.12.2023+00:0000:00,0.00
02.12.2023+00:0001:00,0.00
02.12.2023+00:0002:00,0.00
02.12.2023+00:0003:00,0.00
02.12.2023+00:0004:00,0.00
02.12.2023+00:0005:00,0.00
02.12.2023+00:0006:00,0.00
02.12.2023+00:0007:00,0.00
02.12.2023+00:0008:00,0.00
02.12.2023+00:0009:00,0.00
02.12.2023+00:0010:00,0.00
02.12.2023+00:0011:00,0.00
02.12.2023+00:0012:00,0.00
02.12.2023+00:0013:00,0.00
02.12.2023+00:0014:00,0.00
02.12.2023+00:0015:00,0.00
02.12.2023+00:0016:00,0.00
02.12.2023+00:0017:00,0.00
02.12.2023+00:0018:00,0.00
02.12.2023+00:0019:00,0.00
02.12.2023+00:0020:00,0.00
02.12.2023+00:0021:00,0.00
02.12.2023+00:0022:00,0.00
02.12.2023+00:0023:00,0.00
03.12.2023+00:0000:00,0.00
03.12.2023+00:0001:00,0.00
03.12.2023+00:0002:00,0.00
03.12.2023+00:0003:00,0.00
03.12.2023+00:0004:00,0.00
03.12.2023+00:0005:00,0.00
03.12.2023+00:0006:00,0.00
03.12.2023+00:0007:00,0.00
03.12.2023+00:0008:00,0.00
03.12.2023+00:0009:00,0.00
03.12.2023+00:0010:00,0.00
03.12.2023+00:0011:00,0.00
03.12.2023+00:0012:00,0.00
03.12.2023+00:0013:00,0.00
03.12.2023+00:0014:00,0.00
03.12.2023+00:0015:00,0.00
03.12.2023+00:0016:00,0.00
03.12.2023+00:0017:00,0.00
03.12.2023+00:0018:00,0.00
03.12.2023+00:0019:00,0.00
03.12.2023+00:0020:00,0.00
03.12.2023+00:0021:00,6312.00
03.12.2023+00:0022:00,0.00
03.12.2023+00:0023:00,0.00
04.12.2023+00:0000:00,0.00
04.12.2023+00:0001:00,0.00
04.12.2023+00:0002:00,0.00
04.12.2023+00:0003:00,0.00
04.12.2023+00:0004:00,0.00
04.12.2023+00:0005:00,20376.00
04.12.2023+00:0006:00,51804.00
04.12.2023+00:0007:00,0.00
04.12.2023+00:0008:00,0.00
04.12.2023+00:0009:00,0.00
04.12.2023+00:0010:00,0.00
04.12.2023+00:0011:00,0.00
04.12.2023+00:0012:00,0.00
04.12.2023+00:0013:00,0.00
04.12.2023+00:0014:00,0.00
04.12.2023+00:0015:00,0.00
04.12.2023+00:0016:00,0.00
04.12.2023+00:0017:00,0.00
04.12.2023+00:0018:00,0.00
04.12.2023+00:0019:00,0.00
04.12.2023+00:0020:00,3492.00
04.12.2023+00:0021:00,16344.00
04.12.2023+00:0022:00,12528.00
04.12.2023+00:0023:00,0.00
05.12.2023+00:0000:00,19596.00
05.12.2023+00:0001:00,23100.00
05.12.2023+00:0002:00,25896.00
05.12.2023+00:0003:00,27036.00
05.12.2023+00:0004:00,25812.00
05.12.2023+00:0005:00,66804.00
05.12.2023+00:0006:00,141648.00
05.12.2023+00:0007:00,75444.00
05.12.2023+00:0008:00,0.00
05.12.2023+00:0009:00,0.00
05.12.2023+00:0010:00,0.00
05.12.2023+00:0011:00,0.00
05.12.2023+00:0012:00,0.00
05.12.2023+00:0013:00,0.00
05.12.2023+00:0014:00,0.00
05.12.2023+00:0015:00,0.00
05.12.2023+00:0016:00,0.00
05.12.2023+00:0017:00,0.00
05.12.2023+00:0018:00,0.00
05.12.2023+00:0019:00,0.00
05.12.2023+00:0020:00,0.00
05.12.2023+00:0021:00,0.00
05.12.2023+00:0022:00,0.00
05.12.2023+00:0023:00,0.00
06.12.2023+00:0000:00,6432.00
06.12.2023+00:0001:00,20472.00
06.12.2023+00:0002:00,4224.00
06.12.2023+00:0003:00,7560.00
06.12.2023+00:0004:00,26904.00
06.12.2023+00:0005:00,6420.00
06.12.2023+00:0006:00,0.00
06.12.2023+00:0007:00,0.00
06.12.2023+00:0008:00,0.00
06.12.2023+00:0009:00,0.00
06.12.2023+00:0010:00,0.00
06.12.2023+00:0011:00,0.00
06.12.2023+00:0012:00,0.00
06.12.2023+00:0013:00,0.00
06.12.2023+00:0014:00,0.00
06.12.2023+00:0015:00,0.00
06.12.2023+00:0016:00,0.00
06.12.2023+00:0017:00,0.00
06.12.2023+00:0018:00,0.00
06.12.2023+00:0019:00,0.00
06.12.2023+00:0020:00,0.00
06.12.2023+00:0021:00,0.00
06.12.2023+00:0022:00,0.00
06.12.2023+00:0023:00,0.00
07.12.2023+00:0000:00,0.00
07.12.2023+00:0001:00,0.00
07.12.2023+00:0002:00,0.00
07.12.2023+00:0003:00,0.00
07.12.2023+00:0004:00,0.00
07.12.2023+00:0005:00,0.00
07.12.2023+00:0006:00,0.00
07.12.2023+00:0007:00,0.00
07.12.2023+00:0008:00,13992.00
07.12.2023+00:0009:00,11076.00
07.12.2023+00:0010:00,10038.00
07.12.2023+00:0011:00,11268.00
07.12.2023+00:0012:00,7854.00
07.12.2023+00:0013:00,3648.00
07.12.2023+00:0014:00,10416.00
07.12.2023+00:0015:00,9756.00
07.12.2023+00:0016:00,9306.00
07.12.2023+00:0017:00,8358.00
07.12.2023+00:0018:00,4317.00
07.12.2023+00:0019:00,0.00
07.12.2023+00:0020:00,651.00
07.12.2023+00:0021:00,0.00
07.12.2023+00:0022:00,0.00
07.12.2023+00:0023:00,0.00
08.12.2023+00:0000:00,0.00
08.12.2023+00:0001:00,0.00
08.12.2023+00:0002:00,0.00
08.12.2023+00:0003:00,0.00
08.12.2023+00:0004:00,0.00
08.12.2023+00:0005:00,0.00
08.12.2023+00:0006:00,0.00
08.12.2023+00:0007:00,0.00
08.12.2023+00:0008:00,0.00
08.12.2023+00:0009:00,0.00
08.12.2023+00:0010:00,0.00
08.12.2023+00:0011:00,0.00
08.12.2023+00:0012:00,0.00
08.12.2023+00:0013:00,0.00
08.12.2023+00:0014:00,0.00
08.12.2023+00:0015:00,0.00
08.12.2023+00:0016:00,0.00
08.12.2023+00:0017:00,0.00
08.12.2023+00:0018:00,0.00
08.12.2023+00:0019:00,0.00
08.12.2023+00:0020:00,0.00
08.12.2023+00:0021:00,0.00
08.12.2023+00:0022:00,0.00
08.12.2023+00:0023:00,0.00
09.12.2023+00:0000:00,0.00
09.12.2023+00:0001:00,0.00
09.12.2023+00:0002:00,0.00
09.12.2023+00:0003:00,0.00
09.12.2023+00:0004:00,0.00
09.12.2023+00:0005:00,0.00
09.12.2023+00:0006:00,0.00
09.12.2023+00:0007:00,0.00
09.12.2023+00:0008:00,0.00
09.12.2023+00:0009:00,0.00
09.12.2023+00:0010:00,0.00
09.12.2023+00:0011:00,0.00
09.12.2023+00:0012:00,0.00
09.12.2023+00:0013:00,0.00
09.12.2023+00:0014:00,0.00
09.12.2023+00:0015:00,0.00
09.12.2023+00:0016:00,0.00
09.12.2023+00:0017:00,0.00
09.12.2023+00:0018:00,0.00
09.12.2023+00:0019:00,0.00
09.12.2023+00:0020:00,0.00
09.12.2023+00:0021:00,0.00
09.12.2023+00:0022:00,0.00
09.12.2023+00:0023:00,0.00
10.12.2023+00:0000:00,21924.00
10.12.2023+00:0001:00,6936.00
10.12.2023+00:0002:00,8028.00
10.12.2023+00:0003:00,8760.00
10.12.2023+00:0004:00,33144.00
10.12.2023+00:0005:00,45564.00
10.12.2023+00:0006:00,31584.00
10.12.2023+00:0007:00,35148.00
10.12.2023+00:0008:00,22968.00
10.12.2023+00:0009:00,20208.00
10.12.2023+00:0010:00,25224.00
10.12.2023+00:0011:00,27588.00
10.12.2023+00:0012:00,21132.00
10.12.2023+00:0013:00,26280.00
10.12.2023+00:0014:00,33012.00
10.12.2023+00:0015:00,27876.00
10.12.2023+00:0016:00,28248.00
10.12.2023+00:0017:00,23040.00
10.12.2023+00:0018:00,17136.00
10.12.2023+00:0019:00,22236.00
10.12.2023+00:0020:00,22812.00
10.12.2023+00:0021:00,14568.00
10.12.2023+00:0022:00,2580.00
10.12.2023+00:0023:00,0.00
11.12.2023+00:0000:00,47388.00
11.12.2023+00:0001:00,43584.00
11.12.2023+00:0002:00,39504.00
11.12.2023+00:0003:00,41268.00
11.12.2023+00:0004:00,58608.00
11.12.2023+00:0005:00,92304.00
11.12.2023+00:0006:00,97860.00
11.12.2023+00:0007:00,71688.00
11.12.2023+00:0008:00,111000.00
11.12.2023+00:0009:00,65448.00
11.12.2023+00:0010:00,73176.00
11.12.2023+00:0011:00,55836.00
11.12.2023+00:0012:00,70860.00
11.12.2023+00:0013:00,78468.00
11.12.2023+00:0014:00,84672.00
11.12.2023+00:0015:00,102168.00
11.12.2023+00:0016:00,62208.00
11.12.2023+00:0017:00,38280.00
11.12.2023+00:0018:00,21252.00
11.12.2023+00:0019:00,14532.00
11.12.2023+00:0020:00,216.00
11.12.2023+00:0021:00,24024.00
11.12.2023+00:0022:00,3516.00
11.12.2023+00:0023:00,0.00
12.12.2023+00:0000:00,22980.00
12.12.2023+00:0001:00,9612.00
12.12.2023+00:0002:00,11256.00
12.12.2023+00:0003:00,11124.00
