"Start time UTC","End time UTC","Automatic Frequency Restoration Reserve, price, down"
"2022-03-08T16:00:00.000Z","2022-03-08T17:00:00.000Z","30"
"2022-03-08T17:00:00.000Z","2022-03-08T18:00:00.000Z","30"
"2022-03-08T18:00:00.000Z","2022-03-08T19:00:00.000Z","21"
"2022-03-08T19:00:00.000Z","2022-03-08T20:00:00.000Z","15"
"2022-03-08T20:00:00.000Z","2022-03-08T21:00:00.000Z","177.69999"
"2022-03-08T21:00:00.000Z","2022-03-08T22:00:00.000Z","185.09999"
"2022-03-08T22:00:00.000Z","2022-03-08T23:00:00.000Z","185.5"
"2022-03-08T23:00:00.000Z","2022-03-09T00:00:00.000Z","15.18999"
"2022-03-09T00:00:00.000Z","2022-03-09T01:00:00.000Z","0"
"2022-03-09T01:00:00.000Z","2022-03-09T02:00:00.000Z","0"
"2022-03-09T02:00:00.000Z","2022-03-09T03:00:00.000Z","0"
"2022-03-09T03:00:00.000Z","2022-03-09T04:00:00.000Z","0"
"2022-03-09T04:00:00.000Z","2022-03-09T05:00:00.000Z","80"
"2022-03-09T05:00:00.000Z","2022-03-09T06:00:00.000Z","70"
"2022-03-09T06:00:00.000Z","2022-03-09T07:00:00.000Z","70"
"2022-03-09T07:00:00.000Z","2022-03-09T08:00:00.000Z","70"
"2022-03-09T08:00:00.000Z","2022-03-09T09:00:00.000Z","26.53"
"2022-03-09T09:00:00.000Z","2022-03-09T10:00:00.000Z","26.53"
"2022-03-09T10:00:00.000Z","2022-03-09T11:00:00.000Z","26.53"
"2022-03-09T11:00:00.000Z","2022-03-09T12:00:00.000Z","26.53"
"2022-03-09T12:00:00.000Z","2022-03-09T13:00:00.000Z","26.53"
"2022-03-09T13:00:00.000Z","2022-03-09T14:00:00.000Z","26.53"
"2022-03-09T14:00:00.000Z","2022-03-09T15:00:00.000Z","26.53"
"2022-03-09T15:00:00.000Z","2022-03-09T16:00:00.000Z","26.53"
"2022-03-09T16:00:00.000Z","2022-03-09T17:00:00.000Z","26.53"
"2022-03-09T17:00:00.000Z","2022-03-09T18:00:00.000Z","26.53"
"2022-03-09T18:00:00.000Z","2022-03-09T19:00:00.000Z","16.05999"
"2022-03-09T19:00:00.000Z","2022-03-09T20:00:00.000Z","16.05999"
"2022-03-09T20:00:00.000Z","2022-03-09T21:00:00.000Z","52.2"
"2022-03-09T21:00:00.000Z","2022-03-09T22:00:00.000Z","51.6"
"2022-03-09T22:00:00.000Z","2022-03-09T23:00:00.000Z","56.1"
"2022-03-09T23:00:00.000Z","2022-03-10T00:00:00.000Z","15.18999"
"2022-03-10T00:00:00.000Z","2022-03-10T01:00:00.000Z","0"
"2022-03-10T01:00:00.000Z","2022-03-10T02:00:00.000Z","0"
"2022-03-10T02:00:00.000Z","2022-03-10T03:00:00.000Z","0"
"2022-03-10T03:00:00.000Z","2022-03-10T04:00:00.000Z","0"
"2022-03-10T04:00:00.000Z","2022-03-10T05:00:00.000Z","137"
"2022-03-10T05:00:00.000Z","2022-03-10T06:00:00.000Z","90"
"2022-03-10T06:00:00.000Z","2022-03-10T07:00:00.000Z","90"
"2022-03-10T07:00:00.000Z","2022-03-10T08:00:00.000Z","90"
"2022-03-10T08:00:00.000Z","2022-03-10T09:00:00.000Z","33"
"2022-03-10T09:00:00.000Z","2022-03-10T10:00:00.000Z","33"
"2022-03-10T10:00:00.000Z","2022-03-10T11:00:00.000Z","33"
"2022-03-10T11:00:00.000Z","2022-03-10T12:00:00.000Z","33"
"2022-03-10T12:00:00.000Z","2022-03-10T13:00:00.000Z","33"
"2022-03-10T13:00:00.000Z","2022-03-10T14:00:00.000Z","33"
"2022-03-10T14:00:00.000Z","2022-03-10T15:00:00.000Z","40"
"2022-03-10T15:00:00.000Z","2022-03-10T16:00:00.000Z","40"
"2022-03-10T16:00:00.000Z","2022-03-10T17:00:00.000Z","40"
"2022-03-10T17:00:00.000Z","2022-03-10T18:00:00.000Z","40"
"2022-03-10T18:00:00.000Z","2022-03-10T19:00:00.000Z","16.05999"
"2022-03-10T19:00:00.000Z","2022-03-10T20:00:00.000Z","16.05999"
"2022-03-10T20:00:00.000Z","2022-03-10T21:00:00.000Z","53.89999"
"2022-03-10T21:00:00.000Z","2022-03-10T22:00:00.000Z","53.29999"
"2022-03-10T22:00:00.000Z","2022-03-10T23:00:00.000Z","57.89999"
"2022-03-10T23:00:00.000Z","2022-03-11T00:00:00.000Z","15.18999"
"2022-03-11T00:00:00.000Z","2022-03-11T01:00:00.000Z","0"
"2022-03-11T01:00:00.000Z","2022-03-11T02:00:00.000Z","0"
"2022-03-11T02:00:00.000Z","2022-03-11T03:00:00.000Z","0"
"2022-03-11T03:00:00.000Z","2022-03-11T04:00:00.000Z","0"
"2022-03-11T04:00:00.000Z","2022-03-11T05:00:00.000Z","75.29999"
"2022-03-11T05:00:00.000Z","2022-03-11T06:00:00.000Z","70"
"2022-03-11T06:00:00.000Z","2022-03-11T07:00:00.000Z","76"
"2022-03-11T07:00:00.000Z","2022-03-11T08:00:00.000Z","67.4"
"2022-03-11T08:00:00.000Z","2022-03-11T09:00:00.000Z","40"
"2022-03-11T09:00:00.000Z","2022-03-11T10:00:00.000Z","40"
"2022-03-11T10:00:00.000Z","2022-03-11T11:00:00.000Z","40"
"2022-03-11T11:00:00.000Z","2022-03-11T12:00:00.000Z","40"
"2022-03-11T12:00:00.000Z","2022-03-11T13:00:00.000Z","40"
"2022-03-11T13:00:00.000Z","2022-03-11T14:00:00.000Z","40"
"2022-03-11T14:00:00.000Z","2022-03-11T15:00:00.000Z","40"
"2022-03-11T15:00:00.000Z","2022-03-11T16:00:00.000Z","40"
"2022-03-11T16:00:00.000Z","2022-03-11T17:00:00.000Z","40"
"2022-03-11T17:00:00.000Z","2022-03-11T18:00:00.000Z","40"
"2022-03-11T18:00:00.000Z","2022-03-11T19:00:00.000Z","40"
"2022-03-11T19:00:00.000Z","2022-03-11T20:00:00.000Z","30"
"2022-03-11T20:00:00.000Z","2022-03-11T21:00:00.000Z","75.4"
"2022-03-11T21:00:00.000Z","2022-03-11T22:00:00.000Z","61.89999"
"2022-03-11T22:00:00.000Z","2022-03-11T23:00:00.000Z","58.39999"
"2022-03-11T23:00:00.000Z","2022-03-12T00:00:00.000Z","8.96"
"2022-03-12T00:00:00.000Z","2022-03-12T01:00:00.000Z","0"
"2022-03-12T01:00:00.000Z","2022-03-12T02:00:00.000Z","0"
"2022-03-12T02:00:00.000Z","2022-03-12T03:00:00.000Z","0"
"2022-03-12T03:00:00.000Z","2022-03-12T04:00:00.000Z","0"
"2022-03-12T04:00:00.000Z","2022-03-12T05:00:00.000Z","45.5"
"2022-03-12T05:00:00.000Z","2022-03-12T06:00:00.000Z","42.1"
"2022-03-12T06:00:00.000Z","2022-03-12T07:00:00.000Z","11"
"2022-03-12T07:00:00.000Z","2022-03-12T08:00:00.000Z","11"
"2022-03-12T08:00:00.000Z","2022-03-12T09:00:00.000Z","9.19999"
"2022-03-12T09:00:00.000Z","2022-03-12T10:00:00.000Z","9.19999"
"2022-03-12T10:00:00.000Z","2022-03-12T11:00:00.000Z","9.19999"
"2022-03-12T11:00:00.000Z","2022-03-12T12:00:00.000Z","9.19999"
"2022-03-12T12:00:00.000Z","2022-03-12T13:00:00.000Z","9.19999"
"2022-03-12T13:00:00.000Z","2022-03-12T14:00:00.000Z","9.19999"
"2022-03-12T14:00:00.000Z","2022-03-12T15:00:00.000Z","9.19999"
"2022-03-12T15:00:00.000Z","2022-03-12T16:00:00.000Z","9.19999"
"2022-03-12T16:00:00.000Z","2022-03-12T17:00:00.000Z","11"
"2022-03-12T17:00:00.000Z","2022-03-12T18:00:00.000Z","11"
"2022-03-12T18:00:00.000Z","2022-03-12T19:00:00.000Z","11"
"2022-03-12T19:00:00.000Z","2022-03-12T20:00:00.000Z","11"
"2022-03-12T20:00:00.000Z","2022-03-12T21:00:00.000Z","11"
"2022-03-12T21:00:00.000Z","2022-03-12T22:00:00.000Z","11"
"2022-03-12T22:00:00.000Z","2022-03-12T23:00:00.000Z","11"
"2022-03-12T23:00:00.000Z","2022-03-13T00:00:00.000Z","9.9"
"2022-03-13T00:00:00.000Z","2022-03-13T01:00:00.000Z","0"
"2022-03-13T01:00:00.000Z","2022-03-13T02:00:00.000Z","0"
"2022-03-13T02:00:00.000Z","2022-03-13T03:00:00.000Z","0"
"2022-03-13T03:00:00.000Z","2022-03-13T04:00:00.000Z","0"
"2022-03-13T04:00:00.000Z","2022-03-13T05:00:00.000Z","12.53999"
"2022-03-13T05:00:00.000Z","2022-03-13T06:00:00.000Z","12.53999"
"2022-03-13T06:00:00.000Z","2022-03-13T07:00:00.000Z","13.94"
"2022-03-13T07:00:00.000Z","2022-03-13T08:00:00.000Z","11"
"2022-03-13T08:00:00.000Z","2022-03-13T09:00:00.000Z","9.19999"
"2022-03-13T09:00:00.000Z","2022-03-13T10:00:00.000Z","9.19999"
"2022-03-13T10:00:00.000Z","2022-03-13T11:00:00.000Z","9.19999"
"2022-03-13T11:00:00.000Z","2022-03-13T12:00:00.000Z","9.19999"
"2022-03-13T12:00:00.000Z","2022-03-13T13:00:00.000Z","9.19999"
"2022-03-13T13:00:00.000Z","2022-03-13T14:00:00.000Z","9.19999"
"2022-03-13T14:00:00.000Z","2022-03-13T15:00:00.000Z","9.19999"
"2022-03-13T15:00:00.000Z","2022-03-13T16:00:00.000Z","9.19999"
"2022-03-13T16:00:00.000Z","2022-03-13T17:00:00.000Z","9.19999"
"2022-03-13T17:00:00.000Z","2022-03-13T18:00:00.000Z","9.19999"
"2022-03-13T18:00:00.000Z","2022-03-13T19:00:00.000Z","9.19999"
"2022-03-13T19:00:00.000Z","2022-03-13T20:00:00.000Z","9.19999"
"2022-03-13T20:00:00.000Z","2022-03-13T21:00:00.000Z","9.19999"
"2022-03-13T21:00:00.000Z","2022-03-13T22:00:00.000Z","9.19999"
"2022-03-13T22:00:00.000Z","2022-03-13T23:00:00.000Z","9.19999"
"2022-03-13T23:00:00.000Z","2022-03-14T00:00:00.000Z","25"
"2022-03-14T00:00:00.000Z","2022-03-14T01:00:00.000Z","0"
"2022-03-14T01:00:00.000Z","2022-03-14T02:00:00.000Z","0"
"2022-03-14T02:00:00.000Z","2022-03-14T03:00:00.000Z","0"
"2022-03-14T03:00:00.000Z","2022-03-14T04:00:00.000Z","0"
"2022-03-14T04:00:00.000Z","2022-03-14T05:00:00.000Z","34"
"2022-03-14T05:00:00.000Z","2022-03-14T06:00:00.000Z","40.29999"
"2022-03-14T06:00:00.000Z","2022-03-14T07:00:00.000Z","57.6"
"2022-03-14T07:00:00.000Z","2022-03-14T08:00:00.000Z","103.09999"
"2022-03-14T08:00:00.000Z","2022-03-14T09:00:00.000Z","34"
"2022-03-14T09:00:00.000Z","2022-03-14T10:00:00.000Z","34"
"2022-03-14T10:00:00.000Z","2022-03-14T11:00:00.000Z","34"
"2022-03-14T11:00:00.000Z","2022-03-14T12:00:00.000Z","34"
"2022-03-14T12:00:00.000Z","2022-03-14T13:00:00.000Z","34"
"2022-03-14T13:00:00.000Z","2022-03-14T14:00:00.000Z","34"
"2022-03-14T14:00:00.000Z","2022-03-14T15:00:00.000Z","34"
"2022-03-14T15:00:00.000Z","2022-03-14T16:00:00.000Z","34"
"2022-03-14T16:00:00.000Z","2022-03-14T17:00:00.000Z","40"
"2022-03-14T17:00:00.000Z","2022-03-14T18:00:00.000Z","40"
"2022-03-14T18:00:00.000Z","2022-03-14T19:00:00.000Z","16"
"2022-03-14T19:00:00.000Z","2022-03-14T20:00:00.000Z","16"
"2022-03-14T20:00:00.000Z","2022-03-14T21:00:00.000Z","38"
"2022-03-14T21:00:00.000Z","2022-03-14T22:00:00.000Z","35.1"
"2022-03-14T22:00:00.000Z","2022-03-14T23:00:00.000Z","35.6"
"2022-03-14T23:00:00.000Z","2022-03-15T00:00:00.000Z","37.6"
"2022-03-15T00:00:00.000Z","2022-03-15T01:00:00.000Z","0"
"2022-03-15T01:00:00.000Z","2022-03-15T02:00:00.000Z","0"
"2022-03-15T02:00:00.000Z","2022-03-15T03:00:00.000Z","0"
"2022-03-15T03:00:00.000Z","2022-03-15T04:00:00.000Z","0"
"2022-03-15T04:00:00.000Z","2022-03-15T05:00:00.000Z","63.5"
"2022-03-15T05:00:00.000Z","2022-03-15T06:00:00.000Z","61.1"
"2022-03-15T06:00:00.000Z","2022-03-15T07:00:00.000Z","66"
"2022-03-15T07:00:00.000Z","2022-03-15T08:00:00.000Z","85"
"2022-03-15T08:00:00.000Z","2022-03-15T09:00:00.000Z","45"
"2022-03-15T09:00:00.000Z","2022-03-15T10:00:00.000Z","45"
"2022-03-15T10:00:00.000Z","2022-03-15T11:00:00.000Z","40"
"2022-03-15T11:00:00.000Z","2022-03-15T12:00:00.000Z","40"
"2022-03-15T12:00:00.000Z","2022-03-15T13:00:00.000Z","40"
"2022-03-15T13:00:00.000Z","2022-03-15T14:00:00.000Z","40"
"2022-03-15T14:00:00.000Z","2022-03-15T15:00:00.000Z","40"
"2022-03-15T15:00:00.000Z","2022-03-15T16:00:00.000Z","40"
"2022-03-15T16:00:00.000Z","2022-03-15T17:00:00.000Z","40"
"2022-03-15T17:00:00.000Z","2022-03-15T18:00:00.000Z","40"
"2022-03-15T18:00:00.000Z","2022-03-15T19:00:00.000Z","18"
"2022-03-15T19:00:00.000Z","2022-03-15T20:00:00.000Z","18"
"2022-03-15T20:00:00.000Z","2022-03-15T21:00:00.000Z","57"
"2022-03-15T21:00:00.000Z","2022-03-15T22:00:00.000Z","60"
"2022-03-15T22:00:00.000Z","2022-03-15T23:00:00.000Z","47.5"
"2022-03-15T23:00:00.000Z","2022-03-16T00:00:00.000Z","37.6"
"2022-03-16T00:00:00.000Z","2022-03-16T01:00:00.000Z","0"
"2022-03-16T01:00:00.000Z","2022-03-16T02:00:00.000Z","0"
"2022-03-16T02:00:00.000Z","2022-03-16T03:00:00.000Z","0"
"2022-03-16T03:00:00.000Z","2022-03-16T04:00:00.000Z","0"
"2022-03-16T04:00:00.000Z","2022-03-16T05:00:00.000Z","133.3"
"2022-03-16T05:00:00.000Z","2022-03-16T06:00:00.000Z","78"
"2022-03-16T06:00:00.000Z","2022-03-16T07:00:00.000Z","75"
"2022-03-16T07:00:00.000Z","2022-03-16T08:00:00.000Z","70"
"2022-03-16T08:00:00.000Z","2022-03-16T09:00:00.000Z","40"
"2022-03-16T09:00:00.000Z","2022-03-16T10:00:00.000Z","40"
"2022-03-16T10:00:00.000Z","2022-03-16T11:00:00.000Z","40"
"2022-03-16T11:00:00.000Z","2022-03-16T12:00:00.000Z","40"
"2022-03-16T12:00:00.000Z","2022-03-16T13:00:00.000Z","40"
"2022-03-16T13:00:00.000Z","2022-03-16T14:00:00.000Z","40"
"2022-03-16T14:00:00.000Z","2022-03-16T15:00:00.000Z","40"
"2022-03-16T15:00:00.000Z","2022-03-16T16:00:00.000Z","40"
"2022-03-16T16:00:00.000Z","2022-03-16T17:00:00.000Z","45"
"2022-03-16T17:00:00.000Z","2022-03-16T18:00:00.000Z","45"
"2022-03-16T18:00:00.000Z","2022-03-16T19:00:00.000Z","27"
"2022-03-16T19:00:00.000Z","2022-03-16T20:00:00.000Z","27"
"2022-03-16T20:00:00.000Z","2022-03-16T21:00:00.000Z","56.29999"
"2022-03-16T21:00:00.000Z","2022-03-16T22:00:00.000Z","45"
"2022-03-16T22:00:00.000Z","2022-03-16T23:00:00.000Z","38.1"
"2022-03-16T23:00:00.000Z","2022-03-17T00:00:00.000Z","22.19999"
"2022-03-17T00:00:00.000Z","2022-03-17T01:00:00.000Z","0"
"2022-03-17T01:00:00.000Z","2022-03-17T02:00:00.000Z","0"
"2022-03-17T02:00:00.000Z","2022-03-17T03:00:00.000Z","0"
"2022-03-17T03:00:00.000Z","2022-03-17T04:00:00.000Z","0"
"2022-03-17T04:00:00.000Z","2022-03-17T05:00:00.000Z","79"
"2022-03-17T05:00:00.000Z","2022-03-17T06:00:00.000Z","66.09999"
"2022-03-17T06:00:00.000Z","2022-03-17T07:00:00.000Z","66"
"2022-03-17T07:00:00.000Z","2022-03-17T08:00:00.000Z","70"
"2022-03-17T08:00:00.000Z","2022-03-17T09:00:00.000Z","38"
"2022-03-17T09:00:00.000Z","2022-03-17T10:00:00.000Z","38"
"2022-03-17T10:00:00.000Z","2022-03-17T11:00:00.000Z","40"
"2022-03-17T11:00:00.000Z","2022-03-17T12:00:00.000Z","40"
"2022-03-17T12:00:00.000Z","2022-03-17T13:00:00.000Z","44.89999"
"2022-03-17T13:00:00.000Z","2022-03-17T14:00:00.000Z","41.5"
"2022-03-17T14:00:00.000Z","2022-03-17T15:00:00.000Z","40"
"2022-03-17T15:00:00.000Z","2022-03-17T16:00:00.000Z","40.39999"
"2022-03-17T16:00:00.000Z","2022-03-17T17:00:00.000Z","40"
"2022-03-17T17:00:00.000Z","2022-03-17T18:00:00.000Z","35"
"2022-03-17T18:00:00.000Z","2022-03-17T19:00:00.000Z","15"
"2022-03-17T19:00:00.000Z","2022-03-17T20:00:00.000Z","15"
"2022-03-17T20:00:00.000Z","2022-03-17T21:00:00.000Z","29.39999"
"2022-03-17T21:00:00.000Z","2022-03-17T22:00:00.000Z","29"
"2022-03-17T22:00:00.000Z","2022-03-17T23:00:00.000Z","24.8"
"2022-03-17T23:00:00.000Z","2022-03-18T00:00:00.000Z","19.6"
"2022-03-18T00:00:00.000Z","2022-03-18T01:00:00.000Z","0"
"2022-03-18T01:00:00.000Z","2022-03-18T02:00:00.000Z","0"
"2022-03-18T02:00:00.000Z","2022-03-18T03:00:00.000Z","0"
"2022-03-18T03:00:00.000Z","2022-03-18T04:00:00.000Z","0"
"2022-03-18T04:00:00.000Z","2022-03-18T05:00:00.000Z","76.5"
"2022-03-18T05:00:00.000Z","2022-03-18T06:00:00.000Z","61.29999"
"2022-03-18T06:00:00.000Z","2022-03-18T07:00:00.000Z","70"
"2022-03-18T07:00:00.000Z","2022-03-18T08:00:00.000Z","70"
"2022-03-18T08:00:00.000Z","2022-03-18T09:00:00.000Z","39"
"2022-03-18T09:00:00.000Z","2022-03-18T10:00:00.000Z","39.5"
"2022-03-18T10:00:00.000Z","2022-03-18T11:00:00.000Z","40"
"2022-03-18T11:00:00.000Z","2022-03-18T12:00:00.000Z","41.39999"
"2022-03-18T12:00:00.000Z","2022-03-18T13:00:00.000Z","40"
"2022-03-18T13:00:00.000Z","2022-03-18T14:00:00.000Z","41.5"
"2022-03-18T14:00:00.000Z","2022-03-18T15:00:00.000Z","40"
"2022-03-18T15:00:00.000Z","2022-03-18T16:00:00.000Z","38"
"2022-03-18T16:00:00.000Z","2022-03-18T17:00:00.000Z","38"
"2022-03-18T17:00:00.000Z","2022-03-18T18:00:00.000Z","30"
"2022-03-18T18:00:00.000Z","2022-03-18T19:00:00.000Z","14"
"2022-03-18T19:00:00.000Z","2022-03-18T20:00:00.000Z","14"
"2022-03-18T20:00:00.000Z","2022-03-18T21:00:00.000Z","29.39999"
"2022-03-18T21:00:00.000Z","2022-03-18T22:00:00.000Z","29"
"2022-03-18T22:00:00.000Z","2022-03-18T23:00:00.000Z","24.8"
"2022-03-18T23:00:00.000Z","2022-03-19T00:00:00.000Z","7.9"
"2022-03-19T00:00:00.000Z","2022-03-19T01:00:00.000Z","0"
"2022-03-19T01:00:00.000Z","2022-03-19T02:00:00.000Z","0"
"2022-03-19T02:00:00.000Z","2022-03-19T03:00:00.000Z","0"
"2022-03-19T03:00:00.000Z","2022-03-19T04:00:00.000Z","0"
"2022-03-19T04:00:00.000Z","2022-03-19T05:00:00.000Z","11.3"
"2022-03-19T05:00:00.000Z","2022-03-19T06:00:00.000Z","11.3"
"2022-03-19T06:00:00.000Z","2022-03-19T07:00:00.000Z","11.3"
"2022-03-19T07:00:00.000Z","2022-03-19T08:00:00.000Z","11.3"
"2022-03-19T08:00:00.000Z","2022-03-19T09:00:00.000Z","7.9"
"2022-03-19T09:00:00.000Z","2022-03-19T10:00:00.000Z","7.9"
"2022-03-19T10:00:00.000Z","2022-03-19T11:00:00.000Z","7.9"
"2022-03-19T11:00:00.000Z","2022-03-19T12:00:00.000Z","7.9"
"2022-03-19T12:00:00.000Z","2022-03-19T13:00:00.000Z","7.9"
"2022-03-19T13:00:00.000Z","2022-03-19T14:00:00.000Z","7.9"
"2022-03-19T14:00:00.000Z","2022-03-19T15:00:00.000Z","7.9"
"2022-03-19T15:00:00.000Z","2022-03-19T16:00:00.000Z","7.9"
"2022-03-19T16:00:00.000Z","2022-03-19T17:00:00.000Z","7.9"
"2022-03-19T17:00:00.000Z","2022-03-19T18:00:00.000Z","7.9"
"2022-03-19T18:00:00.000Z","2022-03-19T19:00:00.000Z","7.9"
"2022-03-19T19:00:00.000Z","2022-03-19T20:00:00.000Z","7.9"
"2022-03-19T20:00:00.000Z","2022-03-19T21:00:00.000Z","7.9"
"2022-03-19T21:00:00.000Z","2022-03-19T22:00:00.000Z","7.9"
"2022-03-19T22:00:00.000Z","2022-03-19T23:00:00.000Z","7.9"
"2022-03-19T23:00:00.000Z","2022-03-20T00:00:00.000Z","7.9"
"2022-03-20T00:00:00.000Z","2022-03-20T01:00:00.000Z","0"
"2022-03-20T01:00:00.000Z","2022-03-20T02:00:00.000Z","0"
"2022-03-20T02:00:00.000Z","2022-03-20T03:00:00.000Z","0"
"2022-03-20T03:00:00.000Z","2022-03-20T04:00:00.000Z","0"
"2022-03-20T04:00:00.000Z","2022-03-20T05:00:00.000Z","11.3"
"2022-03-20T05:00:00.000Z","2022-03-20T06:00:00.000Z","11.3"
"2022-03-20T06:00:00.000Z","2022-03-20T07:00:00.000Z","11.3"
"2022-03-20T07:00:00.000Z","2022-03-20T08:00:00.000Z","11.3"
"2022-03-20T08:00:00.000Z","2022-03-20T09:00:00.000Z","7.9"
"2022-03-20T09:00:00.000Z","2022-03-20T10:00:00.000Z","7.9"
"2022-03-20T10:00:00.000Z","2022-03-20T11:00:00.000Z","7.9"
"2022-03-20T11:00:00.000Z","2022-03-20T12:00:00.000Z","7.9"
"2022-03-20T12:00:00.000Z","2022-03-20T13:00:00.000Z","7.9"
"2022-03-20T13:00:00.000Z","2022-03-20T14:00:00.000Z","7.9"
"2022-03-20T14:00:00.000Z","2022-03-20T15:00:00.000Z","7.9"
"2022-03-20T15:00:00.000Z","2022-03-20T16:00:00.000Z","7.9"
"2022-03-20T16:00:00.000Z","2022-03-20T17:00:00.000Z","7.9"
"2022-03-20T17:00:00.000Z","2022-03-20T18:00:00.000Z","7.9"
"2022-03-20T18:00:00.000Z","2022-03-20T19:00:00.000Z","7.9"
"2022-03-20T19:00:00.000Z","2022-03-20T20:00:00.000Z","7.9"
"2022-03-20T20:00:00.000Z","2022-03-20T21:00:00.000Z","7.9"
"2022-03-20T21:00:00.000Z","2022-03-20T22:00:00.000Z","7.9"
"2022-03-20T22:00:00.000Z","2022-03-20T23:00:00.000Z","7.9"
"2022-03-20T23:00:00.000Z","2022-03-21T00:00:00.000Z","8"
"2022-03-21T00:00:00.000Z","2022-03-21T01:00:00.000Z","0"
"2022-03-21T01:00:00.000Z","2022-03-21T02:00:00.000Z","0"
"2022-03-21T02:00:00.000Z","2022-03-21T03:00:00.000Z","0"
"2022-03-21T03:00:00.000Z","2022-03-21T04:00:00.000Z","0"
"2022-03-21T04:00:00.000Z","2022-03-21T05:00:00.000Z","34.6"
"2022-03-21T05:00:00.000Z","2022-03-21T06:00:00.000Z","31.8"
"2022-03-21T06:00:00.000Z","2022-03-21T07:00:00.000Z","31.8"
"2022-03-21T07:00:00.000Z","2022-03-21T08:00:00.000Z","30"
"2022-03-21T08:00:00.000Z","2022-03-21T09:00:00.000Z","25.39999"
"2022-03-21T09:00:00.000Z","2022-03-21T10:00:00.000Z","25.39999"
"2022-03-21T10:00:00.000Z","2022-03-21T11:00:00.000Z","25.39999"
"2022-03-21T11:00:00.000Z","2022-03-21T12:00:00.000Z","25.39999"
"2022-03-21T12:00:00.000Z","2022-03-21T13:00:00.000Z","25.39999"
"2022-03-21T13:00:00.000Z","2022-03-21T14:00:00.000Z","25.39999"
"2022-03-21T14:00:00.000Z","2022-03-21T15:00:00.000Z","25.39999"
"2022-03-21T15:00:00.000Z","2022-03-21T16:00:00.000Z","25.39999"
"2022-03-21T16:00:00.000Z","2022-03-21T17:00:00.000Z","18"
"2022-03-21T17:00:00.000Z","2022-03-21T18:00:00.000Z","18"
"2022-03-21T18:00:00.000Z","2022-03-21T19:00:00.000Z","8"
"2022-03-21T19:00:00.000Z","2022-03-21T20:00:00.000Z","8"
"2022-03-21T20:00:00.000Z","2022-03-21T21:00:00.000Z","27.5"
"2022-03-21T21:00:00.000Z","2022-03-21T22:00:00.000Z","27.5"
"2022-03-21T22:00:00.000Z","2022-03-21T23:00:00.000Z","32"
"2022-03-21T23:00:00.000Z","2022-03-22T00:00:00.000Z","9.39"
"2022-03-22T00:00:00.000Z","2022-03-22T01:00:00.000Z","0"
"2022-03-22T01:00:00.000Z","2022-03-22T02:00:00.000Z","0"
"2022-03-22T02:00:00.000Z","2022-03-22T03:00:00.000Z","0"
"2022-03-22T03:00:00.000Z","2022-03-22T04:00:00.000Z","0"
"2022-03-22T04:00:00.000Z","2022-03-22T05:00:00.000Z","20"
"2022-03-22T05:00:00.000Z","2022-03-22T06:00:00.000Z","20"
"2022-03-22T06:00:00.000Z","2022-03-22T07:00:00.000Z","20"
"2022-03-22T07:00:00.000Z","2022-03-22T08:00:00.000Z","20.18"
"2022-03-22T08:00:00.000Z","2022-03-22T09:00:00.000Z","16"
"2022-03-22T09:00:00.000Z","2022-03-22T10:00:00.000Z","17.19999"
"2022-03-22T10:00:00.000Z","2022-03-22T11:00:00.000Z","16.6"
"2022-03-22T11:00:00.000Z","2022-03-22T12:00:00.000Z","16.5"
"2022-03-22T12:00:00.000Z","2022-03-22T13:00:00.000Z","14.5"
"2022-03-22T13:00:00.000Z","2022-03-22T14:00:00.000Z","13.6"
"2022-03-22T14:00:00.000Z","2022-03-22T15:00:00.000Z","16.39999"
"2022-03-22T15:00:00.000Z","2022-03-22T16:00:00.000Z","15.9"
"2022-03-22T16:00:00.000Z","2022-03-22T17:00:00.000Z","15.98"
"2022-03-22T17:00:00.000Z","2022-03-22T18:00:00.000Z","20.18"
"2022-03-22T18:00:00.000Z","2022-03-22T19:00:00.000Z","9.39"
"2022-03-22T19:00:00.000Z","2022-03-22T20:00:00.000Z","9.39"
"2022-03-22T20:00:00.000Z","2022-03-22T21:00:00.000Z","18"
"2022-03-22T21:00:00.000Z","2022-03-22T22:00:00.000Z","19"
"2022-03-22T22:00:00.000Z","2022-03-22T23:00:00.000Z","18.89999"
"2022-03-22T23:00:00.000Z","2022-03-23T00:00:00.000Z","12"
"2022-03-23T00:00:00.000Z","2022-03-23T01:00:00.000Z","0"
"2022-03-23T01:00:00.000Z","2022-03-23T02:00:00.000Z","0"
"2022-03-23T02:00:00.000Z","2022-03-23T03:00:00.000Z","0"
"2022-03-23T03:00:00.000Z","2022-03-23T04:00:00.000Z","0"
"2022-03-23T04:00:00.000Z","2022-03-23T05:00:00.000Z","24.69999"
"2022-03-23T05:00:00.000Z","2022-03-23T06:00:00.000Z","23.5"
"2022-03-23T06:00:00.000Z","2022-03-23T07:00:00.000Z","24.8"
"2022-03-23T07:00:00.000Z","2022-03-23T08:00:00.000Z","25"
"2022-03-23T08:00:00.000Z","2022-03-23T09:00:00.000Z","20.5"
"2022-03-23T09:00:00.000Z","2022-03-23T10:00:00.000Z","22.19999"
"2022-03-23T10:00:00.000Z","2022-03-23T11:00:00.000Z","20.3"
"2022-03-23T11:00:00.000Z","2022-03-23T12:00:00.000Z","20.8"
"2022-03-23T12:00:00.000Z","2022-03-23T13:00:00.000Z","20.1"
